Post_Date,Neighborhood,Price,Title,Url,Bedroom,sqft
2022-08-16 15:01:00,Seattle,2048.0,"On-site maintenance, Built-in pantry, Extra-large closets",https://seattle.craigslist.org/see/apa/d/seattle-on-site-maintenance-built-in/7520143994.html,1.0,463.0
2022-08-16 15:00:00,Seattle,2625.0,2x1 spacious apartments- Call for details,https://seattle.craigslist.org/see/apa/d/seattle-2x1-spacious-apartments-call/7522272331.html,2.0,1000.0
2022-08-16 15:00:00,Seattle,1736.0,"Two Resort Style Swimming Pools, Large Bedrooms, Spacious Kitchen",https://seattle.craigslist.org/see/apa/d/seattle-two-resort-style-swimming-pools/7522272302.html,1.0,586.0
2022-08-16 15:00:00,Seattle,2240.0,Price Drop! Huge 1 Bedroom Open now!,https://seattle.craigslist.org/see/apa/d/seattle-price-drop-huge-bedroom-open-now/7522272182.html,1.0,525.0
2022-08-16 14:57:00,Seattle,2610.0,"•Outdoor Swimming Pool and Spa, •Disability Access",https://seattle.craigslist.org/see/apa/d/seattle-outdoor-swimming-pool-and-spa/7522270986.html,2.0,1052.0
2022-08-16 14:54:00,Shoreline Highlands,1750.0,Spacious Shoreline 2Brm/1Ba with basement,https://seattle.craigslist.org/see/apa/d/seattle-spacious-shoreline-2brm-1ba/7522269880.html,2.0,1400.0
2022-08-16 14:53:00,Seattle,2937.0,"Visit Your New Home, Wood Style Floors, Stainless Steel Appliances",https://seattle.craigslist.org/see/apa/d/seattle-visit-your-new-home-wood-style/7522269356.html,1.0,721.0
2022-08-16 14:53:00,Seattle,1700.0,Best address in Town ..Great location,https://seattle.craigslist.org/see/apa/d/seattle-best-address-in-town-great/7518215782.html,2.0,890.0
2022-08-16 14:52:00,Seattle,2600.0,Best address in Town ..Central AC..Great location with 3 Patios,https://seattle.craigslist.org/see/apa/d/seattle-best-address-in-town-central/7514109195.html,2.0,1330.0
2022-08-16 14:51:00,Seattle U District,1199.0,New construction ready for move in 9/15!,https://seattle.craigslist.org/see/apa/d/seattle-new-construction-ready-for-move/7522268528.html,,
2022-08-16 14:51:00,"3231 S 204Th St, Seatac, Wa",1911.0,"Spa, Cable Ready, Free WiFi Hot Spot",https://seattle.craigslist.org/see/apa/d/seattle-spa-cable-ready-free-wifi-hot/7517111782.html,2.0,900.0
2022-08-16 14:50:00,Seattle,1599.0,Needing To Move THIS WEEK? We've Got Your Back! Call For $1000 Off!,https://seattle.craigslist.org/see/apa/d/seattle-needing-to-move-this-week-weve/7522268321.html,,427.0
2022-08-16 14:49:00,"Mount Lake Terrace, Lynnwood, Bothell, Shoreline",2000.0,Experience Andorra Living! 2Bd/1 BA  Home. Enjoy the convenience!,https://seattle.craigslist.org/see/apa/d/mountlake-terrace-experience-andorra/7521017838.html,2.0,1000.0
2022-08-16 14:49:00,"315 1St Avenue North Seattle, Wa",2250.0,Open 1 Bed - Move In Ready - TONS of Storage - Fur babies welcome -AC,https://seattle.craigslist.org/see/apa/d/seattle-open-bed-move-in-ready-tons-of/7522250001.html,1.0,692.0
2022-08-16 14:49:00,Mountlake Terrace,1725.0,1bd 1ba 675 sqft. 1 Month Free! Ground Floor Home.,https://seattle.craigslist.org/see/apa/d/mountlake-terrace-1bd-1ba-675-sqft/7521019691.html,1.0,675.0
2022-08-16 14:48:00,"2334 Elliott Ave Seattle, Wa",1825.0,Looking For a Studio in Belltown? Visit Arthouse Today For More Info,https://seattle.craigslist.org/see/apa/d/seattle-looking-for-studio-in-belltown/7522267163.html,,498.0
2022-08-16 14:48:00,"3490 Sw Graham St, Seattle-Tacoma, Wa",1895.0,"1 bedroom 1 bath - Gourmet Kitchen, Walk in Closet, View Today!",https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-gourmet-kitchen/7511639610.html,1.0,705.0
2022-08-16 14:46:00,"520 Occidental Ave S, Seattle, Wa",2637.0,Modern Design with a Unique Twist at The Nolo!,https://seattle.craigslist.org/see/apa/d/seattle-modern-design-with-unique-twist/7522266434.html,1.0,718.0
2022-08-16 14:46:00,Denny Triangle,2800.0,Spire 1 bed / 1 bath Apartment,https://seattle.craigslist.org/see/apa/d/seattle-spire-bed-bath-apartment/7522266254.html,1.0,765.0
2022-08-16 14:45:00,Mountlake Terrace,1725.0,1bd 1ba 675 sqft. 1 Month Free! Ground Floor Home.,https://seattle.craigslist.org/see/apa/d/mountlake-terrace-1bd-1ba-675-sqft/7521084649.html,1.0,675.0
2022-08-16 14:44:00,South Seattle,0.0,Looking for a future move? We have a waiting list!,https://seattle.craigslist.org/see/apa/d/seattle-looking-for-future-move-we-have/7522265714.html,,
2022-08-16 14:41:00,"Seattle, Interbay",1859.0,"Spacious studio with a balcony, easy access to public transit",https://seattle.craigslist.org/see/apa/d/seattle-spacious-studio-with-balcony/7522264389.html,1.0,672.0
2022-08-16 14:41:00,"Bonney Lake, Wa",1600.0,CLEAN AND UPDATED!! 2BED 2BATH CLOSE TO LAKE TAPPS & SOUTH KING COUNTY,https://seattle.craigslist.org/see/apa/d/bonney-lake-clean-and-updated-2bed/7522255377.html,2.0,
2022-08-16 14:41:00,Mercer Island,1975.0,AVAILABLE NOW! Mercer Island: 2 Bd Apartment: Presented By Dave Polett,https://seattle.craigslist.org/see/apa/d/mercer-island-available-now-mercer/7522264200.html,2.0,1100.0
2022-08-16 14:41:00,Bothell,2584.0,MOVE IN SPECIAL! Huge walk in closet and open floor plan!,https://seattle.craigslist.org/see/apa/d/mill-creek-move-in-special-huge-walk-in/7522264084.html,2.0,1040.0
2022-08-16 14:40:00,Seattle,1850.0,"Rooftop deck, Free bike storage, Huge closets, Dryer",https://seattle.craigslist.org/see/apa/d/seattle-rooftop-deck-free-bike-storage/7522263996.html,1.0,610.0
2022-08-16 14:40:00,Seattle,1875.0,Up to one month free on select homes!,https://seattle.craigslist.org/see/apa/d/seattle-up-to-one-month-free-on-select/7522263752.html,1.0,540.0
2022-08-16 14:39:00,Seattle,1925.0,"One Month Free on select homes, Garage Parking",https://seattle.craigslist.org/see/apa/d/seattle-one-month-free-on-select-homes/7513682380.html,1.0,540.0
2022-08-16 14:38:00,Seattle,1766.0,Available NOW Top Floor Studio w/ 6 Weeks Free (amortized),https://seattle.craigslist.org/see/apa/d/seattle-available-now-top-floor-studio/7522262871.html,,585.0
2022-08-16 14:38:00,Seattle,1399.0,Stunning View Apartments for Senior Living ($500 off move in costs),https://seattle.craigslist.org/see/apa/d/seattle-stunning-view-apartments-for/7522262840.html,2.0,707.0
2022-08-16 14:33:00,"1525 9Th Ave, Seattle, Wa",2641.0,"North View, Wi-Fi in Common Areas, Pantry and/or Linen Closets",https://seattle.craigslist.org/see/apa/d/seattle-north-view-wi-fi-in-common/7521403288.html,1.0,527.0
2022-08-16 14:32:00,Seattle,1300.0,"Attractive, 1 Bedroom, 1 Bathroom!! Close to Shopping!",https://seattle.craigslist.org/see/apa/d/kent-attractive-bedroom-bathroom-close/7522259932.html,1.0,589.0
2022-08-16 14:32:00,Seattle,15000.0,"Stunning Spanish-Style 4 bedroom, 3.5 bathroom 5900 sf home with POOL",https://seattle.craigslist.org/see/apa/d/seattle-stunning-spanish-style-bedroom/7522259895.html,4.0,5900.0
2022-08-16 14:31:00,"2510 Western Avenue, Suite 100 , Seattle, Wa",1489.0,"Walk-In Closets, Intercom Access, Superior Maintenance",https://seattle.craigslist.org/see/apa/d/seattle-walk-in-closets-intercom-access/7522259508.html,,444.0
2022-08-16 14:30:00,19701 112Th Ave Ne,1848.0,One bedroom🌸Second Floor🌸Spacious Layout🌸Reserve Today!,https://seattle.craigslist.org/see/apa/d/bothell-one-bedroomsecond-floorspacious/7522259324.html,1.0,700.0
2022-08-16 14:30:00,Belltown,3875.0,Floor to ceiling windows amazing views 2 bed 1bath 1 month free!,https://seattle.craigslist.org/see/apa/d/seattle-floor-to-ceiling-windows/7522259100.html,2.0,1025.0
2022-08-16 14:28:00,West Seattle,3690.0,Need a home? Spacious two bedroom A514!,https://seattle.craigslist.org/see/apa/d/seattle-need-home-spacious-two-bedroom/7522258441.html,2.0,1050.0
2022-08-16 14:27:00,"521 Stadium Place S, Seattle, Wa",2747.0,Bright Open Floor Plans at The Wave!,https://seattle.craigslist.org/see/apa/d/seattle-bright-open-floor-plans-at-the/7522257932.html,,469.0
2022-08-16 14:27:00,"255 Lenora St, Seattle, Wa",6183.0,"Laundry Room, and Two Other Rooms! Spacious, and Modern Features!",https://seattle.craigslist.org/see/apa/d/seattle-laundry-room-and-two-other/7520593560.html,2.0,1286.0
2022-08-16 14:26:00,"521 Stadium Place S, Seattle, Wa",1839.0,Modern Designed Apartments at The Wave,https://seattle.craigslist.org/see/apa/d/seattle-modern-designed-apartments-at/7520590393.html,,428.0
2022-08-16 14:25:00,Bellevue,1200.0,"Large Single Family Home, Totally Remodeled, Both Bedrooms Up .##*",https://seattle.craigslist.org/see/apa/d/medina-large-single-family-home-totally/7522256833.html,3.0,
2022-08-16 14:24:00,Bellevue,2195.0,"1BR apt in Bellevue, Great natural light, Large deck w/ storage, W/D",https://seattle.craigslist.org/see/apa/d/bellevue-1br-apt-in-bellevue-great/7510764648.html,1.0,700.0
2022-08-16 14:23:00,Shoreline,2930.0,#528- Pet Friendly 2x2 In Brand New Building! 2 Weeks Free!,https://seattle.craigslist.org/see/apa/d/seattle-528-pet-friendly-2x2-in-brand/7522255944.html,2.0,951.0
2022-08-16 14:21:00,Wallingford Fremont,2433.0,Stunning SE Corner w/ Floor-Ceiling Windows! 2 On-Site Gyms! Dog Park!,https://seattle.craigslist.org/see/apa/d/seattle-stunning-se-corner-floor/7522255364.html,1.0,660.0
2022-08-16 14:20:00,West Seattle,2195.0,Looking for AC? One bedroom A218 is giving four weeks free,https://seattle.craigslist.org/see/apa/d/seattle-looking-for-ac-one-bedroom-a218/7522254957.html,1.0,575.0
2022-08-16 14:20:00,West Seattle,1725.0,Need a home? Studio A627 is giving four weeks free,https://seattle.craigslist.org/see/apa/d/seattle-need-home-studio-a627-is-giving/7522254654.html,,408.0
2022-08-16 14:18:00,"Seattle, Capitol Hill, First Hill",3700.0,"Premium Top Floor 1 Bedroom, Luxury Living #1602",https://seattle.craigslist.org/see/apa/d/seattle-premium-top-floor-bedroom/7522253852.html,1.0,714.0
2022-08-16 14:17:00,Shoreline,3469.0,#336- Beautiful 2x2 Near Puget Sound! 8 Weeks Free!,https://seattle.craigslist.org/see/apa/d/seattle-336-beautiful-2x2-near-puget/7522253220.html,2.0,1361.0
2022-08-16 14:14:00,"Bothell, Wa",2360.0,"• Elegant Lobby, • Well-equipped Entertaining Kitchens",https://seattle.craigslist.org/see/apa/d/bothell-elegant-lobby-well-equipped/7522252089.html,1.0,808.0
2022-08-16 14:13:00,Shoreline,2115.0,#363 - 1x1 With Zen Courtyard View! 4 Wks Free Limited Time Only!,https://seattle.craigslist.org/see/apa/d/seattle-x1-with-zen-courtyard-view-wks/7522251573.html,1.0,773.0
2022-08-16 14:12:00,Seattle,1499.0,"Quartz Countertops, Resident Lounge, On-Site Laundry",https://seattle.craigslist.org/see/apa/d/seattle-quartz-countertops-resident/7515067795.html,,305.0
2022-08-16 14:11:00,"200 Sw 5Th Pl, Renton, Wa",1722.0,"On-site Maintenance, Playground, Fitness Center, Refreshing Pool",https://seattle.craigslist.org/see/apa/d/renton-on-site-maintenance-playground/7522250466.html,1.0,680.0
2022-08-16 14:09:00,Seattle,2250.0,Adorable Newly Renovated 1 Bed Is The Perfect Spot To Move This Fall!,https://seattle.craigslist.org/see/apa/d/seattle-adorable-newly-renovated-bed-is/7522249787.html,1.0,660.0
2022-08-16 14:09:00,"255 Lenora St, Seattle, Wa",2588.0,Studio Available Now - Panelized Appliances & Penthouse Finishes!,https://seattle.craigslist.org/see/apa/d/seattle-studio-available-now-panelized/7522249647.html,,510.0
2022-08-16 14:08:00,Seattle,1683.0,"Private meeting and dining rooms, Indoor pool and spa, Bike racks",https://seattle.craigslist.org/see/apa/d/renton-private-meeting-and-dining-rooms/7516633818.html,2.0,750.0
2022-08-16 14:07:00,Kent,2250.0,3 Bedroom 2 Bath Home! W/D Full Size!,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-home-d-full-size/7522248701.html,3.0,1200.0
2022-08-16 14:07:00,Seattle,1929.0,"Close to Everything, Far From Ordinary! One Bedroom Home!",https://seattle.craigslist.org/see/apa/d/seattle-close-to-everything-far-from/7522248651.html,1.0,775.0
2022-08-16 14:07:00,Capitol Hill,2612.0,Urban 1Bed/1Bath - 1st Month Free!,https://seattle.craigslist.org/see/apa/d/seattle-urban-1bed-1bath-1st-month-free/7522248622.html,1.0,514.0
2022-08-16 14:05:00,"3231 S 204Th St, Seatac, Wa",1530.0,$300 Off First Months Rent for unit M103. Call or email for more info!,https://seattle.craigslist.org/see/apa/d/seattle-300-off-first-months-rent-for/7520599645.html,1.0,725.0
2022-08-16 14:05:00,Capitol Hill,2535.0,Urban 1Bed/1Bath - 1st 2 Weeks Free!,https://seattle.craigslist.org/see/apa/d/seattle-urban-1bed-1bath-1st-weeks-free/7522247743.html,1.0,493.0
2022-08-16 14:04:00,Lake City,1875.0,Lake City  2B/2B Nice Location!,https://seattle.craigslist.org/see/apa/d/seattle-lake-city-2b-2b-nice-location/7522247182.html,2.0,860.0
2022-08-16 14:04:00,Capitol Hill,3671.0,"Indoor-Outdoor Dog Play Area, Dishwasher, Floor to Ceiling Windows",https://seattle.craigslist.org/see/apa/d/seattle-indoor-outdoor-dog-play-area/7522247020.html,2.0,899.0
2022-08-16 14:03:00,Seattle,3143.0,"Huge, Bright 1 BR, 2 Weeks FREE!! AC, Rooftop Garden & BBQ",https://seattle.craigslist.org/see/apa/d/seattle-huge-bright-br-weeks-free-ac/7522246870.html,1.0,
2022-08-16 14:03:00,Seattle,1687.0,"Playground, Heat (Electric), Community Vegetable Garden",https://seattle.craigslist.org/see/apa/d/seattle-playground-heat-electric/7522246805.html,2.0,850.0
2022-08-16 14:03:00,Renton,2665.0,Location is our best accommodation!!! 3bedroom 2bath Ready NOW!!,https://seattle.craigslist.org/see/apa/d/renton-location-is-our-best/7522246708.html,3.0,1141.0
2022-08-16 14:03:00,Capitol Hill,2464.0,Urban 1Bed/1Bath - 1st Month Free!,https://seattle.craigslist.org/see/apa/d/seattle-urban-1bed-1bath-1st-month-free/7522246538.html,1.0,482.0
2022-08-16 14:03:00,"400 S Jackson Street  , Seattle, Wa",1825.0,"Southern Views, AC Port, Large Windows & Specials!",https://seattle.craigslist.org/see/apa/d/seattle-southern-views-ac-port-large/7517282560.html,1.0,536.0
2022-08-16 14:02:00,"10050 Ne 10Th St Bellevue, Wa",4350.0,Spacious 2 bedroom with kitchen Island!!2 weeks free!!!,https://seattle.craigslist.org/see/apa/d/bellevue-spacious-bedroom-with-kitchen/7522246148.html,2.0,1005.0
2022-08-16 14:01:00,Lake City,1875.0,Mountain View 2B/2B Move In Special!,https://seattle.craigslist.org/see/apa/d/seattle-mountain-view-2b-2b-move-in/7522245918.html,2.0,871.0
2022-08-16 14:01:00,South Lake Union,2234.0,1 bedroom 1 bath overlooking quiet landscaped garden,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-overlooking-quiet/7522245713.html,1.0,567.0
2022-08-16 14:01:00,"Eastlake, Seattle",2619.0,Spacious 1 bedroom | Walk-in Closet | Garage Parking,https://seattle.craigslist.org/see/apa/d/seattle-spacious-bedroom-walk-in-closet/7522245680.html,1.0,585.0
2022-08-16 14:00:00,Kent,1960.0,"*2 Bedroom 1 Bath, Come Tour Today!*",https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-come-tour-today/7522245501.html,2.0,850.0
2022-08-16 13:58:00,"10050 Ne 10Th St Bellevue, Wa",3245.0,Massive 1 bed! Newly built!! 2 weeks free rent!!!,https://seattle.craigslist.org/see/apa/d/bellevue-massive-bed-newly-built-weeks/7522244429.html,1.0,722.0
2022-08-16 13:58:00,Capitol Hill,2785.0,Luxury Apartment with Balcony,https://seattle.craigslist.org/see/apa/d/seattle-luxury-apartment-with-balcony/7522244253.html,1.0,772.0
2022-08-16 13:57:00,"3490 Sw Graham St, Seattle, Wa",2140.0,"Bike Storage with Repair Station, Coffee Bar, Washer/Dryer",https://seattle.craigslist.org/see/apa/d/seattle-bike-storage-with-repair/7520535273.html,1.0,705.0
2022-08-16 13:56:00,West Queen Anne/ Interbay,1575.0,2BEDROOM AVAILABLE SEPT 1,https://seattle.craigslist.org/see/apa/d/seattle-2bedroom-available-sept/7519106303.html,2.0,800.0
2022-08-16 13:51:00,Ballard,2018.0,"Lots of light in corner 1 bedroom! Great Ballard location, call today!",https://seattle.craigslist.org/see/apa/d/seattle-lots-of-light-in-corner-bedroom/7522241282.html,1.0,567.0
2022-08-16 13:50:00,Seattle,1810.0,Beautiful 1x1! Come By And Tour With Us Today!,https://seattle.craigslist.org/see/apa/d/seattle-beautiful-1x1-come-by-and-tour/7522240833.html,1.0,660.0
2022-08-16 13:49:00,Seattle,1399.0,"Worry-free 24-hour onsite maintenance, Controlled-entry access",https://seattle.craigslist.org/see/apa/d/seattle-worry-free-24-hour-onsite/7522240602.html,2.0,707.0
2022-08-16 13:48:00,"315 1St Avenue North Seattle, Wa",1696.0,Studio - Wheelchair accessible - pet friendly - AC,https://seattle.craigslist.org/see/apa/d/seattle-studio-wheelchair-accessible/7522214400.html,,464.0
2022-08-16 13:46:00,Seattle,2948.0,"Welcome home! Loft w/ natural lighting, lounge, balcony",https://seattle.craigslist.org/see/apa/d/seattle-welcome-home-loft-natural/7522239066.html,1.0,878.0
2022-08-16 13:45:00,Seattle,1100.0,standout studio cottage,https://seattle.craigslist.org/see/apa/d/seattle-standout-studio-cottage/7522235992.html,,350.0
2022-08-16 13:44:00,1532 Ne 21St Avenue,1599.0,"ASK US ABOUT a TOUR! >> New Fixtures, Luxury Amenities",https://seattle.craigslist.org/see/apa/d/portland-ask-us-about-tour-new-fixtures/7516121359.html,1.0,700.0
2022-08-16 13:44:00,Seattle,1475.0,Fully Renovated Studio Apartments,https://seattle.craigslist.org/see/apa/d/seattle-fully-renovated-studio/7522238080.html,,385.0
2022-08-16 13:44:00,1532 Ne 21St Avenue,1399.0,NEW SAVINGS with LOWER PRICE! ** 1 Bed with a Huge Patio / Balcony,https://seattle.craigslist.org/see/apa/d/portland-new-savings-with-lower-price/7522238067.html,1.0,
2022-08-16 13:42:00,Seattle - Center,4375.0,We have the perfect 2 bed 2 bath for you and your pets! Tour today!,https://seattle.craigslist.org/see/apa/d/seattle-we-have-the-perfect-bed-bath/7522237196.html,2.0,1121.0
2022-08-16 13:40:00,Seattle,2474.0,MFTE! 2x1.5! ~~~ Includes Utilities! Great Location! Pet Friendly!,https://seattle.craigslist.org/see/apa/d/seattle-mfte-2x15-includes-utilities/7522236209.html,2.0,828.0
2022-08-16 13:39:00,"South Lake Union, Downtown Seattle, Capitol Hill",2232.0,"Spacious Closets, Concierge, Alcove and Trellised Dining Areas",https://seattle.craigslist.org/see/apa/d/seattle-spacious-closets-concierge/7522235645.html,1.0,670.0
2022-08-16 13:38:00,Issaquah,2530.0,Looking for a new place? - Apply Today!!,https://seattle.craigslist.org/see/apa/d/issaquah-looking-for-new-place-apply/7522235410.html,2.0,1207.0
2022-08-16 13:32:00,"2226 Elliott Ave, Seattle, Wa",1795.0,"Stunning Studio apt | Bright, Open concept | LUX kitchen | W/D inside",https://seattle.craigslist.org/see/apa/d/seattle-stunning-studio-apt-bright-open/7514543521.html,,435.0
2022-08-16 13:32:00,"1100 University St Seattle, Wa",3702.0,CALL PANORAMA YOUR NEW HOME! CALL AND SCHEDULE A TOUR,https://seattle.craigslist.org/see/apa/d/seattle-call-panorama-your-new-home/7522232320.html,2.0,1134.0
2022-08-16 13:30:00,Seattle,3220.0,Where the city is your backyard at Arrivè,https://seattle.craigslist.org/see/apa/d/seattle-where-the-city-is-your-backyard/7522231487.html,1.0,716.0
2022-08-16 13:29:00,"604 E Union St, Seattle, Wa",1350.0,"Hardwood Floors, Garage Parking, Extra Storage",https://seattle.craigslist.org/see/apa/d/seattle-hardwood-floors-garage-parking/7513299938.html,,509.0
2022-08-16 13:27:00,"Mercer Island, Bellevue, Seattle, Kirkland, Redmond, Renton",3450.0,"3 blocks to great schools, library, pool, fenced backyard",https://seattle.craigslist.org/see/apa/d/mercer-island-blocks-to-great-schools/7521170868.html,3.0,1550.0
2022-08-16 13:26:00,"_________Gig Harbor, Wa__________",2500.0,BRAND-NEW 3 BED/2 BATH HOUSE + ATTACHED GARAGE + DOWNTOWN GIG HARBOR##,https://seattle.craigslist.org/see/apa/d/gig-harbor-brand-new-bed-bath-house/7522221471.html,3.0,
2022-08-16 13:24:00,U District,1095.0,Studio with views close to Ravenna Park,https://seattle.craigslist.org/see/apa/d/seattle-studio-with-views-close-to/7522228780.html,,
2022-08-16 13:23:00,Columbia City,2050.0,"Views, Extra Storage, 1 month free on select units!",https://seattle.craigslist.org/see/apa/d/seattle-views-extra-storage-month-free/7521334617.html,1.0,650.0
2022-08-16 13:23:00,Columbia City,3680.0,"Views, Extra Storage, Rooftop Deck",https://seattle.craigslist.org/see/apa/d/seattle-views-extra-storage-rooftop-deck/7515365198.html,2.0,866.0
2022-08-16 13:22:00,"1100 University St Seattle, Wa",3759.0,24 hour Fitness center! HUGE 2x1 Available! Washer Dryer in home!,https://seattle.craigslist.org/see/apa/d/seattle-24-hour-fitness-center-huge-2x1/7522227705.html,2.0,1134.0
2022-08-16 13:20:00,Pike Place,2290.0,Downtown Corner Unit Near Pike Place Market,https://seattle.craigslist.org/see/apa/d/seattle-downtown-corner-unit-near-pike/7522227001.html,1.0,426.0
2022-08-16 13:19:00,Downtown Seattle,2484.0,"Air Conditioning, Open-Concept Layout, Sky Lounge clubroom, Fireplace",https://seattle.craigslist.org/see/apa/d/seattle-air-conditioning-open-concept/7522226564.html,1.0,605.0
2022-08-16 13:19:00,"714 7Th Avenue, Seattle, Wa",1263.0,"Professional On-Site Management Team, Claw Foot Tubs, Pet Friendly",https://seattle.craigslist.org/see/apa/d/seattle-professional-on-site-management/7522226510.html,,322.0
2022-08-16 13:19:00,Seattle,3020.0,Rise above it all! Gorgeous high-rise 1 bed / 1 bath in Seattle,https://seattle.craigslist.org/see/apa/d/seattle-rise-above-it-all-gorgeous-high/7522221216.html,1.0,768.0
2022-08-16 13:18:00,Seattle,1822.0,"Gorgeous Studio, Private Balcony, Washer and Dryer In-unit!",https://seattle.craigslist.org/see/apa/d/seattle-gorgeous-studio-private-balcony/7522226032.html,,445.0
2022-08-16 13:18:00,"200 Sw 5Th Pl, Renton, Wa",1693.0,"Washer/Dryer in Unit, Carpeting, Near Public Transit, Fitness Center",https://seattle.craigslist.org/see/apa/d/renton-washer-dryer-in-unit-carpeting/7522225809.html,1.0,620.0
2022-08-16 13:18:00,Greenwood,2420.0,"Community Courtyard, Modern Cabinetry, Plank Flooring",https://seattle.craigslist.org/see/apa/d/seattle-community-courtyard-modern/7522225797.html,1.0,610.0
2022-08-16 13:18:00,Fremont,3252.0,"Pet washroom, Acoustical sound engineered throughout the building",https://seattle.craigslist.org/see/apa/d/seattle-pet-washroom-acoustical-sound/7522225609.html,2.0,945.0
2022-08-16 13:17:00,Federal Way,2545.0,Don't miss out on our beautiful 3 bedroom apartment home,https://seattle.craigslist.org/see/apa/d/federal-way-dont-miss-out-on-our/7522225466.html,3.0,1300.0
2022-08-16 13:16:00,Cap Hill,1750.0,Vintage Cap Hill 1bd/1ba available now!,https://seattle.craigslist.org/see/apa/d/seattle-vintage-cap-hill-1bd-1ba/7513387726.html,1.0,
2022-08-16 13:16:00,Seattle,1050.0,Vingate renovated efficiency unit! Right in Cap Hill!,https://seattle.craigslist.org/see/apa/d/seattle-vingate-renovated-efficiency/7513393996.html,,181.0
2022-08-16 13:15:00,Ballard,3005.0,"1b1b+den W/ Full-size Washer & Dryer, Rooftop Deck w/Panoramic Vi",https://seattle.craigslist.org/see/apa/d/seattle-1b1bden-full-size-washer-dryer/7522224067.html,1.0,825.0
2022-08-16 13:14:00,Capitol Hill/Madison Park/Central District,2295.0,"Walking Distance to local Gyms and Grocery Stores, Coffee Bar",https://seattle.craigslist.org/see/apa/d/seattle-walking-distance-to-local-gyms/7522223605.html,1.0,591.0
2022-08-16 13:12:00,Seattle,1790.0,Convenient location for commuters – On the bus line! Studio bath,https://seattle.craigslist.org/see/apa/d/seattle-convenient-location-for/7522223031.html,,615.0
2022-08-16 13:12:00,Seattle,1480.0,"Great 1 Bed, 1 Bath floor plans at HANA Apartments",https://seattle.craigslist.org/see/apa/d/seattle-great-bed-bath-floor-plans-at/7522222947.html,1.0,568.0
2022-08-16 13:12:00,Seattle,2780.0,"Smart thermostats, select homes with Nest, Smart package room",https://seattle.craigslist.org/see/apa/d/seattle-smart-thermostats-select-homes/7522222652.html,1.0,801.0
2022-08-16 13:12:00,"337 Ne 103Rd Street Seattle, Wa",3200.0,Plaza 2 Bedroom Available in Now! $500 look & lease!,https://seattle.craigslist.org/see/apa/d/seattle-plaza-bedroom-available-in-now/7522222648.html,2.0,841.0
2022-08-16 13:11:00,Seattle,1790.0,Quality Studio with the amenities you desire! 615 Sq Feet!,https://seattle.craigslist.org/see/apa/d/seattle-quality-studio-with-the/7522219853.html,,615.0
2022-08-16 13:09:00,Eastlake,2662.0,"Free Weights, Dry Cleaning Service, Peloton Bikes",https://seattle.craigslist.org/see/apa/d/seattle-free-weights-dry-cleaning/7522221480.html,1.0,1007.0
2022-08-16 13:09:00,Bothell,2830.0,Gracious 1209 Sq. Ft. square foot apartment in Bothell,https://seattle.craigslist.org/see/apa/d/bothell-gracious-1209-sq-ft-square-foot/7522221415.html,3.0,1209.0
2022-08-16 13:09:00,Kitsap,2635.0,Be The First To Live In These Beautiful Port Orchard Apartments!,https://seattle.craigslist.org/see/apa/d/port-orchard-be-the-first-to-live-in/7522221068.html,3.0,1181.0
2022-08-16 13:08:00,Central District / Capitol Hill,2560.0,Call about our Fantastic 1 Bedrooms Today!,https://seattle.craigslist.org/see/apa/d/seattle-call-about-our-fantastic/7522220829.html,1.0,632.0
2022-08-16 13:08:00,Seattle,1550.0,"FULLY renovated studio available near Seattle Center, hardwoods, and m",https://seattle.craigslist.org/see/apa/d/seattle-fully-renovated-studio/7522220790.html,,477.0
2022-08-16 13:08:00,South Lake Union,3502.0,"Roof decks with expansive views of Lake Union, Full size washer/dryer",https://seattle.craigslist.org/see/apa/d/seattle-roof-decks-with-expansive-views/7522220756.html,2.0,846.0
2022-08-16 13:06:00,Seattle-Ballard,1909.0,"#517, Cozy Studio w/Bedroom Nook and Sunset Balcony",https://seattle.craigslist.org/see/apa/d/seattle-517-cozy-studio-bedroom-nook/7522219552.html,1.0,567.0
2022-08-16 13:05:00,Seattle,1595.0,West Seattle 1 bedroom apartment,https://seattle.craigslist.org/see/apa/d/seattle-west-seattle-bedroom-apartment/7520989180.html,1.0,650.0
2022-08-16 13:05:00,Seattle,1850.0,Alki beach apartment,https://seattle.craigslist.org/see/apa/d/seattle-alki-beach-apartment/7520990120.html,1.0,600.0
2022-08-16 13:05:00,Seattle,2215.0,Natural Light 1 Bedroom Available Now!,https://seattle.craigslist.org/see/apa/d/seattle-natural-light-bedroom-available/7514116849.html,1.0,640.0
2022-08-16 13:04:00,Seattle,2190.0,1 Bedroom Brand New Building Move-In Ready!,https://seattle.craigslist.org/see/apa/d/seattle-bedroom-brand-new-building-move/7512046583.html,1.0,662.0
2022-08-16 13:04:00,West Seattle,1595.0,West Seattle Admiral Neighborhood Apartment,https://seattle.craigslist.org/see/apa/d/seattle-west-seattle-admiral/7516480483.html,1.0,700.0
